Факултет за биотехнички науки - Битола,Битола,Стале Попов,41.0229995,21.32641
,Битола,Партизански Одреди на Македонија,41.0221316,21.3309606
"Градинка ""Виножито""",Штип,Сајбие Демир,41.7524449,22.1968914
Shkolla Emin Duraku,Буковиќ,R1206,41.973436,21.2378011
Јахја Кемал основно и средно училиште,Скопје,Варшавска,42.0007654,21.3925025
,Белушино,,41.437061,21.2492009
ООУ Христо Узунов,Другово,Гоце Делчев,41.483621,20.9223387
ООУ Др Владимир Полежиноски-Полежина,Кичево,Левче Стефаноски - Тарзан,41.5040508,20.9599494
Ристо Шуклев,Негорци,7 Ноември,41.1830841,22.4805527
Основно Училиште Гоце Дечев,Виница,Даме Груев,41.8831216,22.5122418
,Ракле,,41.4212852,21.75111
Економски факултет - Прилеп,Прилеп,Прилепски Бранители,41.353907,21.5409813
,Росоман,,41.5181623,21.9411584
ООУ Пере Тошев,Росоман,L10701,41.5162603,21.9444266
ООУ Пере Тошев,Росоман,L10701,41.5165734,21.9443784
ООУ Христо Узунов,Другово,Гоце Делчев,41.4837946,20.9221859
ООУ Христо Узунов,Другово,Гоце Делчев,41.4834747,20.9221349
ООУ Кузман Јосифоски-Питу,Кичево,Борис Кидрич,41.5088509,20.9557622
Градинка Олга Мицеска,Кичево,11 Септември,41.5100513,20.9546238
L50210,Бабино,,41.2995004,21.0822092
,Базерник,,41.2812395,21.047253
,Базерник,,41.2813223,21.0472091
L50210,Бабино,,41.2995414,21.0821406
ООУ Др Владимир Полежиноски-Полежина,Кичево,Левче Стефаноски - Тарзан,41.5041768,20.9600529
СОУ Мирко Милески-Урош,Кичево,Рудничка,41.5116348,20.9577086
О.У Санде Штерјоски,Кичево,Ибе Паликуќа,41.5189267,20.9575729
ООУ „Гоце Делчев“,Свети Николе,Цветан Димов,41.8665686,21.9411694
ООУ „Гоце Делчев“,Свети Николе,Цветан Димов,41.8666471,21.9413014
Детска градинка „Рахилка Гонева“,Свети Николе,Кочо Рацин,41.8648034,21.9350581
,Свети Николе,Кочо Рацин,41.8649154,21.9349712
СОУ „Кочо Рацин“,Свети Николе,Кочо Рацин,41.8655291,21.9385917
СОУ „Кочо Рацин“,Свети Николе,Кочо Рацин,41.8655318,21.9386131
ООУ „Кирил и Методиј“,Свети Николе,Ангел Трајчев,41.8639141,21.9373393
ООУ „Кирил и Методиј“,Свети Николе,Ангел Трајчев,41.8639161,21.9371776
Средно стручно училиште „Кочо Рацин“,Свети Николе,Маршал Тито,41.8627383,21.9490153
Средно стручно училиште „Кочо Рацин“,Свети Николе,Маршал Тито,41.8624398,21.9492273
Средно стручно училиште „Кочо Рацин“,Свети Николе,Маршал Тито,41.8627461,21.9490076
Средно стручно училиште „Кочо Рацин“,Свети Николе,Маршал Тито,41.8628435,21.9485805
,Богданци,,41.2031624,22.5740377
Kiril Pejchinovik,Скопје,Народни Херои,41.9781468,21.4443324
,Скопје,Петар Дељан,41.9814071,21.4427156
СОУ „Јосиф Јосифовски“,Гевгелија,G. P. Odredi,41.1423451,22.5047128
,Кочани,9ти Мај,41.9144103,22.4149807
Детска градинка Павлина Вељанова клон 1,Кочани,9ти Мај,41.9142804,22.4148566
Detska Gradinka Pavlina Veljanova,Кочани,Цар Самуил,41.9233836,22.4097767
Детска Градинка Павлина Вељанова клон 3,Кочани,Скопска,41.9100417,22.4032731
СОУ Кузман Јосифоски-Питу,Прилеп,Цар Самоил,41.3387087,21.5538301
ООУ Рампо Левков-Левката,Прилеп,Цар Самоил,41.3377561,21.5540674
ООУ Рампо Левков-Левката,Прилеп,Цар Самоил,41.3377377,21.5542862
СОУ Кузман Јосифоски-Питу,Прилеп,Цар Самоил,41.3385501,21.5539996
ООУ Ѓорѓи Делчев-Гоце,Прилеп,Мечкин Камен,41.3428233,21.5680548
ООУ Ѓорѓи Делчев-Гоце,Прилеп,Мечкин Камен,41.3430617,21.5678225
ПООУ Блаже Конески,Прилеп,Борка Лопач,41.356895,21.5358622
ПООУ Блаже Конески,Прилеп,Борка Лопач,41.3570743,21.5357858
СОУ Ѓорче Петров,Прилеп,Октомвриска,41.3433546,21.5650626
СОУ Ѓорче Петров,Прилеп,Октомвриска,41.3433663,21.5647437
Градска библиотека Искра,Кочани,Маршал Тито,41.9194025,22.4099433
ПООУ Круме Волнароски-Коља,Тополчани,Тополчани,41.2372129,21.4065567
ПООУ Круме Волнароски-Коља,Тополчани,Тополчани,41.2374164,21.4062116
ПООУ Гоце Делчев,Плетвар,R1101,41.3676903,21.6531285
ПООУ Гоце Делчев,Плетвар,R1101,41.3676703,21.6530743
ООУ „Димитар Македонски“,Скопје,Ѓуро Малешевац,41.973643,21.4762493
ПООУ Круме Волнароски-Коља,Алинци,A3,41.2594546,21.482399
ПООУ Круме Волнароски-Коља,Алинци,A3,41.2593096,21.4824946
ПООУ Круме Волнароски-Коља,Алинци,A3,41.2593031,21.4824365
Наум Наумоски-Борче,Крушево,Коча Миленку,41.3669471,21.2488977
,Ерековци,R2340,41.2158805,21.4859981
ПООУ Кирил и Методиј,Тополчани,R1101,41.2159241,21.4860525
ПООУ Круме Волнароски-Коља,Штавица,R1107,41.2820106,21.5688455
ПООУ Круме Волнароски-Коља,Штавица,R1107,41.2818867,21.5687654
ПООУ Круме Волнароски-Коља,Пашино Рувци,Борис Трајковски,41.2485229,21.3951998
ПООУ Круме Волнароски-Коља,Пашино Рувци,Борис Трајковски,41.2485534,21.3953446
ПООУ Круме Волнароски-Коља,Пашино Рувци,Борис Трајковски,41.2486991,21.3952877
ПООУ Круме Волнароски-Коља,Пашино Рувци,Борис Трајковски,41.2485529,21.3953509
ПООУ Стале Попов,Зовиќ,L50736,41.1633129,21.6865729
ПООУ Стале Попов,Зовиќ,L50736,41.1632546,21.6864288
ПООУ Гоце Делчев,Тројаци,R1101,41.3723738,21.7407889
ПООУ Гоце Делчев,Тројаци,R1101,41.372422,21.7406832
,Крушево,Тодор Проески-Тоше,41.3750964,21.244273
ПООУ Круме Волнароски-Коља,Ново Лагово,R1101,41.3105594,21.5141241
ПООУ Круме Волнароски-Коља,Ново Лагово,R1101,41.3105802,21.5140705
,Топлица,,41.4005951,21.7419379
ПООУ Стале Попов,Дуње,R29172,41.2798969,21.6708349
ПООУ Стале Попов,Дуње,R29172,41.2799488,21.6706316
"Гимназија ""Јосип Броз Тито""",Скопје,Dimitrie Čupovski,41.9944666,21.4261921
ПООУ Стале Попов,Мелница,R1107,41.1474772,21.8237889
ПООУ Стале Попов,Мелница,R1107,41.1473981,21.8238967
ПООУ Рампо Левков-Левката,Прилеп,A3,41.3259532,21.5769981
ПООУ Рампо Левков-Левката,Прилеп,A3,41.3259156,21.5767984
ПООУ Кирил и Методиј,Маково,L50709,41.1796227,21.5963127
ПООУ Кирил и Методиј,Маково,L50709,41.1795491,21.5962861
ПООУ Кирил и Методиј,Штавица,R1107,41.2312048,21.5472914
ПООУ Кирил и Методиј,Штавица,R1107,41.2311074,21.5473355
ПООУ Круме Волнароски-Коља,Прилеп,R1303,41.3020556,21.5674534
ПООУ Круме Волнароски-Коља,Прилеп,R1303,41.302,21.5674936
ПООУ Стале Попов,Манастир,Пат за Чебрен,41.1669093,21.7278767
ПООУ Стале Попов,Манастир,Пат за Чебрен,41.1669231,21.727812
ПООУ Стале Попов,Дуње,R1107,41.2057657,21.6535331
ПООУ Стале Попов,Дуње,R1107,41.2058033,21.6536552
ПООУ Стале Попов,Бешиште,R2338,41.1387355,21.7829479
ПООУ Стале Попов,Бешиште,R2338,41.1387344,21.7828243
ПООУ Кирил и Методиј,Кален,R1107,41.2307592,21.5988046
ПООУ Кирил и Методиј,Кален,R1107,41.2307002,21.5992318
ООУ Стале Попов,Витолиште,R1107,41.1770977,21.8251273
ООУ Стале Попов,Витолиште,R1107,41.1771977,21.8262466
ДГ Наша Иднина,Големо Коњари,R1306,41.3429126,21.4418925
ПООУ Стале Попов,Дуње,R29172,41.2586721,21.6912454
ПООУ Стале Попов,Дуње,R29172,41.2587279,21.6912293
ООУ Кирил и Методиј,Добрушево,R2340,41.2130717,21.4986469
ООУ Кирил и Методиј,Добрушево,R2340,41.2128944,21.4985383
ПООУ Кирил и Методиј,Подмол,,41.2002256,21.5669311
ПООУ Кирил и Методиј,Подмол,,41.2002622,21.5670311
ПООУ Стале Попов,Кален,R1107,41.2553339,21.6457695
ПООУ Стале Попов,Кален,R1107,41.2553034,21.6461023
ПООУ Круме Волнароски-Коља,Клепач,R2340,41.2033999,21.4616361
ПООУ,Плетвар,R1101,41.4029447,21.6703269
ПООУ,Плетвар,R1101,41.4028722,21.6702258
ПООУ Круме Волнароски-Коља,Клепач,R2340,41.2034842,21.4615868
Наце Николоски,Локов,R2243,41.3660832,20.6487481
ОМУ Ордан Михајлоски-Оцка,Прилеп,Борка Велески-Левата,41.3436116,21.5540218
ОМУ Ордан Михајлоски-Оцка,Прилеп,Борка Велески-Левата,41.3435827,21.5539974
ООУ Блаже Конески,Прилеп,Пере Тошев,41.3511332,21.5373084
ООУ Блаже Конески,Прилеп,Пере Тошев,41.3512882,21.5370635
ООУ Добре Јованоски,Прилеп,11. Октомври,41.3531039,21.5520082
ООУ Добре Јованоски,Прилеп,11. Октомври,41.3530966,21.552195
ООУ Кире Гаврилоски-Јане,Прилеп,9. Септември,41.347665,21.561157
ООУ Кире Гаврилоски-Јане,Прилеп,9. Септември,41.3476567,21.560971
ООУ Климент Охридски,Прилеп,Архиепископ Доситеј,41.3463954,21.548185
ООУ Климент Охридски,Прилеп,Архиепископ Доситеј,41.3457874,21.5478952
ООУ Климент Охридски,Прилеп,Архиепископ Доситеј,41.3457072,21.5480576
ООУ Климент Охридски,Прилеп,Архиепископ Доситеј,41.3457388,21.5482661
ООУ Климент Охридски,Прилеп,Архиепископ Доситеј,41.3455595,21.5480955
ООУ Климент Охридски,Прилеп,Архиепископ Доситеј,41.3458971,21.5481513
ООУ Коста Солев-Кочо Рацин,Прилеп,Борка Талески-Модерното,41.3435678,21.5546151
ООУ Коста Солев-Кочо Рацин,Прилеп,Борка Талески-Модерното,41.3437266,21.554578
СОУ Јордан Чопела-Кулак,Прилеп,Пере Тошев,41.3519722,21.5424339
СОУ Јордан Чопела-Кулак,Прилеп,Пере Тошев,41.3521413,21.5420833
СОУ Јордан Чопела-Кулак,Прилеп,Пере Тошев,41.3522051,21.5416976
СОУ Јордан Чопела-Кулак,Прилеп,Пере Тошев,41.3524345,21.5419061
ДСД Јордан Чопела-Кулак,Прилеп,Пере Тошев,41.3527624,21.5428258
СОУ Јордан Чопела-Кулак,Прилеп,Пере Тошев,41.352116,21.5423398
,Битола,Партизански Одреди на Македонија,41.0221417,21.331096
ДГ Наша Иднина,Прилеп,Бидимаж,41.342145,21.5450546
ДГ Наша Иднина,Прилеп,Кузман Јосифоски-Питу,41.3490258,21.5454998
ДГ Наша Иднина,Прилеп,Пиринска,41.3525126,21.5526807
ДГ Наша Иднина,Прилеп,Радовишка,41.3438932,21.5687673
"ООУ „Киро Глигоров''",Скопје,Васил Ѓоргов,41.9925398,21.4143237
"ООУ „Киро Глигоров''",Скопје,Васил Ѓоргов,41.9926505,21.4143371
Факултет за биотехнички науки - Битола,Битола,Стале Попов,41.023145,21.3261203
ПООУ Ѓорче Петров,Пешталево,R2336,41.4612073,21.3989428
ПООУ Ѓорче Петров,Пешталево,R2336,41.4610251,21.3990754
ОУ Димитар Поп Георгиев - Беровски,Скопје,Воин Драшковиќ,42.0038721,21.370453
Гоце Делчев,Скопје,Даме Груев,41.9926194,21.4280379
Гоце Делчев,Скопје,Даме Груев,41.9926441,21.4278036
"Гимназија ""Јосип Броз Тито""",Скопје,Dimitrie Čupovski,41.993772,21.4262878
ПООУ Исмаил Ќемали,Црнилиште,R2336,41.5272481,21.4134381
ПООУ Исмаил Ќемали,Црнилиште,R2336,41.5273868,21.4139279
ОУ Невена Георгиева Дуња,Скопје,Ѓорѓи Сугаре,41.9802628,21.4451464
25 Мај,Скопје,Палмиро Тољати,42.0036415,21.5000676
South East European University,Скопје,Булевар Гоце Делчев,41.9991337,21.4353055
Технички факултет - Битола,Битола,Македонска Фаланга,41.020905,21.3413451
ДУД Мирка Гинова,Битола,Македонска Фаланга,41.0218478,21.3411489
СОУ Др Јован Калаузи,Битола,Македонска Фаланга,41.0224132,21.3403881
СОУ Ѓорѓи Наумов-Шоферо,Битола,Михајло Андоновски,41.0259353,21.3160103
СОУ Ѓорѓи Наумов-Шоферо,Битола,Михајло Андоновски,41.026095,21.316237
СОУ Ѓорѓи Наумов-Шоферо,Битола,Михајло Андоновски,41.0258316,21.3162396
ПООУ Коста Солев-Кочо Рацин,Прилеп,Трајко Бошкоски-Тарцан,41.3402337,21.5608459
ПООУ Коста Солев-Кочо Рацин,Прилеп,Трајко Бошкоски-Тарцан,41.3402863,21.5607907
Факултет за информатички и комуникациски технологии - Битола,Битола,Студентска,41.0226812,21.32581
Факултет за информатички и комуникациски технологии - Битола,Битола,Студентска,41.0221494,21.3261126
Факултет за информатички и комуникациски технологии - Битола,Битола,Студентска,41.0221474,21.3256333
Висока медицинска школа - Битола,Битола,Ѓорѓи Наумов – Шоферо,41.0230063,21.3189164
Педагошки факултет - Битола,Битола,11. Бригада,41.0320765,21.3147289
Педагошки факултет - Битола,Битола,11. Бригада,41.0322459,21.314817
СОУ Кузман Шапкарев,Битола,Димитар Робев,41.0447725,21.3531719
СОУ Димитар Николовски-Таки Даскало,Битола,Димитар Илиевски-Мурато,41.0292206,21.3392864
СОУ Јане Сандански,Битола,1. Мај,41.0324401,21.3309481
СОУ Јосип Броз-Тито,Битола,1. Мај,41.0325948,21.328675
ПООУ Тодор Ангелевски-Тошо Даскало,Битола,Кире Костадиновски,41.0550871,21.3414778
ПООУ Тодор Ангелевски-Тошо Даскало,Битола,Кире Костадиновски,41.0551674,21.3414535
ООУ Тодор Ангелевски-Тошо Даскалот,Битола,Илинденска,41.0370264,21.3386782
ООУ Тодор Ангелевски-Тошо Даскалот,Битола,Илинденска,41.0370877,21.3387127
ООУ Дамјан Груев-Даме,Битола,Ѓорче Петров,41.0338516,21.3451239
ООУ Дамјан Груев-Даме,Битола,Ѓорче Петров,41.0340239,21.3451267
ООУ Никола Тодоровски-Коле Канински,Битола,Карпош,41.0256801,21.3439636
ООУ Никола Тодоровски-Коле Канински,Битола,Карпош,41.0258575,21.3437856
ООУ Св. Кирил и Методиј,Битола,1. Мај,41.0309243,21.3388198
ООУ Св. Кирил и Методиј,Битола,1. Мај,41.0308289,21.3389734
ООУ Св. Климент Охридски,Битола,Димче Лахчански,41.0242695,21.3091894
ООУ Св. Климент Охридски,Битола,Димче Лахчански,41.0240314,21.3090538
ООУ Ѓорѓи Сугарев-Волкан,Битола,Димитар Влахов,41.0341842,21.3334661
ООУ Ѓорѓи Сугарев-Волкан,Битола,Димитар Влахов,41.0341489,21.3336941
ООУ Ѓорѓи Делчев-Гоце,Битола,Виенска,41.029004,21.3328394
ООУ Ѓорѓи Делчев-Гоце,Битола,Виенска,41.0289633,21.3331112
ООУ Ѓорѓи Делчев-Гоце,Битола,Виенска,41.0284717,21.3339509
ООУ Ѓорѓи Делчев-Гоце,Битола,Виенска,41.0284048,21.334397
ООУ Ѓорѓи Делчев-Гоце,Битола,Виенска,41.0280743,21.3339072
ООУ Ѓорѓи Делчев-Гоце,Битола,Виенска,41.0284842,21.3338456
ООУ Стефан Наумов-Стив,Битола,Стефан Наумов-Стив,41.0274575,21.3264014
ООУ Стефан Наумов-Стив,Битола,Стефан Наумов-Стив,41.0275757,21.3263744
ООУ Др Трифун Пановски,Битола,Охридска,41.0310581,21.3272882
ООУ Елпида Караманди,Битола,Младински Бригади,41.0313002,21.3132753
ООУ Елпида Караманди,Битола,Младински Бригади,41.0312697,21.3127648
ООУ Елпида Караманди,Битола,Младински Бригади,41.0313682,21.3126979
University of Goce Delcev,Струмица,A4,41.4422846,22.6648795
Ванчо Прке,Виница,Кочо Рацин,41.8869148,22.5066005
ПООУ Мирче Ацев-Стојче,Житоше,R2335,41.4683798,21.2887427
Sv. Kliment Ohridski,Охрид,Васил Стефоски,41.1211009,20.7792765
ОУ Дане Крапчев,Скопје,Маџари,42.0039767,21.5031501
International Primary School,Скопје,Скупи,42.013977,21.4033718
ПСУ „Јахја Кемал“,Скопје,Варшавска,42.0007145,21.3928438
ПСУ „Јахја Кемал“,Скопје,Варшавска,42.000692,21.3930159
О.У. Марко Цепенков,Орешани,R117,41.8731552,21.6005662
ПООУ Пецо Крстески-Даскалот,Подвис,Даме Груев,41.3936621,21.372446
ПООУ Пецо Крстески-Даскалот,Подвис,Даме Груев,41.3937631,21.3727578
ПООУ Исмаил Ќемали,Гостиражни,R2336,41.5549558,21.4288108
ПООУ Исмаил Ќемали,Гостиражни,R2336,41.5548757,21.4286405
ООУ Вера Циривири-Трена,Дебреште,R1303,41.4774998,21.3144962
ООУ Вера Циривири-Трена,Дебреште,R1303,41.4775057,21.3140552
ПООУ Пере Тошев,Десово,L50318,41.4641089,21.4883899
ПООУ Пере Тошев,Десово,L50318,41.4638916,21.4880816
ООУ Пецо Крстески-Даскалот,Долнени,R1303,41.4258032,21.4534524
ООУ Пецо Крстески-Даскалот,Долнени,R1303,41.4259226,21.4533306
ПООУ Пере Тошев,Дупјачани,L50318,41.4683482,21.5439773
ПООУ Пере Тошев,Дупјачани,L50318,41.4681818,21.5440715
ПООУ Пере Тошев,Дупјачани,L50318,41.4407687,21.5193829
ПООУ Пере Тошев,Дупјачани,L50318,41.4408002,21.5194596
ООУ Слобода,Житоше,R2335,41.4209264,21.279241
ООУ Слобода,Житоше,R2335,41.4209069,21.2791101
ПСОУ Мирко Милески-Урош,Житоше,R2335,41.4173185,21.2914578
ПООУ Пецо Крстески-Даскалот,Новоселани,Марко Деспотоски,41.3817058,21.41519
R29375,Зрзе,,41.5171606,21.3523209
R29375,Зрзе,,41.5172102,21.3520645
R29375,Зрзе,,41.5173286,21.3522167
ПООУ Петре Глигуровски,Костинци,R2336,41.4977507,21.4069541
ПООУ Петре Глигуровски,Костинци,R2336,41.4980251,21.4068342
ООУ Мирче Ацев-Стојче,Лажани,R2335,41.446042,21.3195437
ООУ Мирче Ацев-Стојче,Лажани,R2335,41.4461169,21.3195713
ПООУ Слобода,Локвени,R2335,41.3980947,21.3067958
ПООУ Слобода,Локвени,R2335,41.398034,21.3073324
ПООУ Пере Тошев,Дупјачани,L50318,41.4488448,21.5607018
ПООУ Пере Тошев,Дупјачани,L50318,41.4485276,21.5608702
Рилево,Општина Долнени,,41.4883754,21.3682143
ООУ Ѓорче Петров,Ропотово,Стојан Кузманоски,41.4517918,21.3763142
ПООУ Ѓорче Петров,Секирци,R2336,41.4747192,21.4167164
ПООУ Ѓорче Петров,Секирци,R2336,41.4749723,21.4168947
ПООУ Ѓорче Петров,Секирци,R2336,41.4747759,21.4170559
ПООУ Пецо Крстески-Даскалот,Сенокос,R1303,41.4138666,21.4691753
ПООУ Пецо Крстески-Даскалот,Сенокос,R1303,41.4137456,21.4692424
ПООУ Петре Глигуровски,Десово,L50318,41.5008501,21.4512527
ПООУ Петре Глигуровски,Десово,L50318,41.5006739,21.4513317
ООУ Никола Карев,Крушево,Шула Мина,41.3689042,21.2503434
ООУ Никола Карев,Крушево,Шула Мина,41.3689115,21.2503188
4 Nova,Демир Капија,11ти Октомври,41.4085852,22.2439244
3 та Македонска ударна бригада,Кратово,,42.0799647,22.177556
ОУ„Браќа Миладиновци“,Царев Двор,R1307,41.0410107,21.0045919
ОУ„Браќа Миладиновци“,Царев Двор,R1307,41.0410352,21.0047798
Park Lojrash,Неготино,R1206,41.8782848,20.8873111
"Shkolla Fillore ""Naim Frasheri"" dhe Shkolla e Mesme Komunale",Неготино,R29278,41.87822,20.8878601
Shkolla Fetare,Неготино,R1206,41.8789798,20.8824661
Shkolla Fillore e Kalishtit,Неготино,R1206,41.8804144,20.8636948
Shkolla Fillore e Gjurgjevishtit,Неготино,R1206,41.8958487,20.8622324
Shkolla Fillore Senakos,Сенокос,R1206,41.8828093,20.8917049
Shkolla Fillore Senakos,Сенокос,R1206,41.8825626,20.8916658
Shkolla Fetare Senakos,Сенокос,R1206,41.881666,20.8905933
Elementary School Magdalena Antova,Куманово,Улица 110,42.153809,21.7356606
Славчо Стоименски,Виница,Бел Камен,41.8833097,22.5034651
Славчо Стоименски,Виница,Бел Камен,41.8834688,22.5036084
ОУ Глигор Прличев,Скопје,Гемиџиска,42.0145635,21.4588205
О.У Санде Штерјоски,Кичево,Ибе Паликуќа,41.5189156,20.9575141
ООУ Кузман Јосифоски-Питу,Кичево,Борис Кидрич,41.5093489,20.9559641
Сули-ан - Факултет за ликовна уметност,Скопје,Кујунџиска,42.00167,21.4377751
О.У. Прпарими,Форино,R2233,41.8305873,20.9663036
ОУ Лазар Трповски,Скопје,Драгиша Мисовиќ,42.0058231,21.3983509
ОУ „Вера Циривири Трена“,Скопје,Руѓер Бошковиќ,42.003559,21.4090158
Техничко-технолошки кампус,Скопје,Илинденска,42.004979,21.4083431
Техничко-технолошки кампус,Скопје,Илинденска,42.0047322,21.4100719
Педагошка Академија,Скопје,Дрезденска,42.0002341,21.4054656
ОУГС Љубен Лапе,Скопје,Васко Карангелевски,41.9843491,21.4603752
О.У. Блаже Конески,Велес,Љубљанска,41.7163947,21.7751401
ОУ Дане Крапчев,Скопје,Маџари,42.0036188,21.5032893
О.У. Марко Цепенков,Орешани,R117,41.8730459,21.600622
